Feature_ID,AC_1,AC_10,AC_100,AC_101,AC_102,AC_103,AC_104,AC_105,AC_106,AC_107,AC_108,AC_109,AC_11,AC_12,AC_13,AC_14,AC_15,AC_16,AC_17,AC_18,AC_19,AC_2,AC_20,AC_21,AC_22,AC_23,AC_24,AC_25,AC_26,AC_27,AC_28,AC_29,AC_3,AC_30,AC_31,AC_32,AC_33,AC_34,AC_35,AC_36,AC_38,AC_39,AC_4,AC_40,AC_42,AC_43,AC_44,AC_45,AC_46,AC_47,AC_48,AC_49,AC_5,AC_50,AC_51,AC_52,AC_53,AC_54,AC_55,AC_56,AC_57,AC_58,AC_59,AC_6,AC_60,AC_61,AC_64,AC_65,AC_66,AC_67,AC_68,AC_69,AC_7,AC_70,AC_71,AC_72,AC_73,AC_74,AC_75,AC_76,AC_77,AC_78,AC_79,AC_8,AC_80,AC_81,AC_82,AC_83,AC_84,AC_85,AC_86,AC_87,AC_88,AC_89,AC_9,AC_90,AC_91,AC_92,AC_93,AC_94,AC_95,AC_96,AC_97,AC_98,AC_99
338845fbb9b21a8e61a51e948b46c9c4,0,0,21,0,51,0,0,0,0,39,30,0,0,0,0,7,0,28,12,4,0,0,0,0,24,4,0,0,0,19,22,3,0,35,1,0,0,0,0,0,28,57,47,0,0,0,3,0,28,2,0,0,0,0,0,0,0,0,32,14,0,0,0,0,0,15,2,29,6,0,7,0,0,19,0,0,0,1,0,11,12,18,7,0,0,0,0,0,0,0,0,4,54,0,0,0,0,0,5,0,0,0,0,28,40
677b566ba30ce04f024ad88a20f62c5c,30,0,0,0,0,0,11,0,0,0,0,0,48,0,0,24,0,0,0,0,20,28,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,29,0,0,29,0,94,0,0,0,0,0,0,1,0,0,0,8,0,0,0,4,0,0,0,0,0,69,0,0,0,0,0,18,0,0,29,0,5,0,0,0,0,0,0,0,0,76,0,0,9,0,0,0,0,7,0,18,0,0,3,0,0,26,0,0,0,0,0
f56eb93c4ee2d0bf902343b425151827,41,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,77,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29c58102fac5dbc916c46e8997bccad0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,88,0,2,0,31,0,0,0,5,0,87,15,0,0,0,0,0,0,6,7,0,0,0,71,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,24,0,0,1,0,0,0,16,0,0,19,0,0,59
8f63a03e3f756a279527c112704e6168,0,0,0,46,0,54,0,0,0,0,70,63,0,0,0,9,0,29,0,0,1,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,25,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,10,0,0,0,0,62,0,2,0,11,0,105,0,15,0,0,0,0,0,0,0
698dfba6e9b9bd2041a7409f7be74f12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,32,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b1561230b5cf602e7357494364f1b01,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,1,0,18,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,40,77,0,8,0,0,0,0,7,4,0,0,0,0,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,18,0,0,0
b4b6fe19f121f52aa651d184fb867a8e,0,0,203,0,0,0,0,0,27,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,72,0,0,0,0,0,0,68,0,0,51,0,0,0,0,0,0,0,0
bc7fc40cd24aa609b9224ce972977e75,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,36,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,19,35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0
b27eab1096df4274f4b82e5cbc5f1339,0,2,17,2,1,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,29,27,0,0,0,19,0,0,0,0,0,0,0,0,0,31,0,38,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,25,0,0,0,0,13,8,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
68ee516097a82cd96e73ba6eac8a0619,0,0,5,0,0,0,0,0,10,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,12,0,0,0,0,0,18,0,0,0,0,11,21,0,42,61,0,0,0,3,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,13,0,0,0,3,12,20,0,0,0,0,0,8,0,13,0,0,1,0,0,0
e49e49585cf18b4999a8564274029e20,0,4,0,0,0,0,0,0,36,0,0,0,2,0,0,24,0,0,0,0,0,0,0,0,0,44,0,0,0,20,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,59,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,59,0,0,0,0,0,0,0,8,0,0,0,0,0
73a9422472e238dcd67515bedd229483,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ffd7161776070abe4c1c2add0317f58d,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,34,0,13,0,0,0,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,8,4,17,19,0,0,0,21,0,0,0,5,0,42,0,0,0,0,0,0,0,0,0,0,0,8,0,0
c40fc572929282c726cedc1c52ac8081,6,0,36,0,0,0,14,0,0,0,0,0,21,0,0,23,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,52,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef3a8f5a002297494eb9c16c06569e83,6,16,0,0,0,0,0,0,39,0,0,0,15,0,0,0,0,0,0,0,167,36,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,70,0,0,0,0,0,0,0,0,0,0,9,0,0,24,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,36,0,0,7,0,2,0,0,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,28,0,0,0,0,0,0,0,0
4dacc9aa24f3b2245cf36b175980b50b,0,9,0,0,0,0,0,17,0,0,0,0,10,7,2,0,0,29,19,0,0,0,49,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,28,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,11,0,0,0,119,0,9,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ab5db3efbdf12ad2201e03105357b6f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
07cbe0c6eb1e9f6bdc20bbb5f630a1b5,1,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,205,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0
856625233aeda51a3dce26d9b6f3f9d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,39,0,0,40,0,0,0,0,0,0,0,199,34,0,2,0,3,0,0,0,0,12,15,11,0,0,0,7,0,0,0,0,0,0,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,48,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
c1acebcf9ef4ad9a287ba25c83f6b76e,9,0,0,0,0,0,0,0,0,0,0,0,11,0,26,34,0,0,25,0,2,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,47,36,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,0,14,17,0,0,0,0,0,0,0
d2aafd39f647a5a823f915e966ddb6bf,0,0,0,0,77,0,0,0,0,13,37,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,81,1,33,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,19,0,0,0,15,0,0,0,17,0,0,0,0,5,9,0,9,0,0,0,0,7,0,110,0,0,0,2,0,0,0,0,0,0,16,0,17,45
142359fa21ef0158b88c28134839078d,0,0,11,40,0,20,5,51,0,40,0,0,0,0,5,3,0,19,0,0,0,0,0,0,0,1,0,0,1,0,83,0,0,0,4,0,0,0,0,57,0,0,0,0,0,0,0,1,0,0,0,96,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,12,0,3,0,7,0,0,0,4,12,84,0,0,0,0,0,0,0,0,0,0,20,14,0,31
a5beadb663b09bb137dc7a15ddc0811e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,13,0,0,19,0,0
8199380e5fa6e0975a2c07a2283b14e6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
79a4d966fc281a820b6142116d9805b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48d66bceeda174b80a3a4c10ce8a2bef,0,0,4,0,0,101,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,35,0,86,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,15,0,0,0,0,0
62b73ecd1120c0ea68757923a6cf9879,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,73,0,0,0,0,0,13,0,0,0,0,0,0,0,0,69,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,23,22,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,26,0,0,34,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,28,0,0,0
b381e0a7cca18b692f6be7688924cfcc,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,88,0,0,0,3,0,0,0,17,0,0,0,0,166,0,71,0,0,2,0,8,0,28,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,35,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0
a0edd01390f35d436a81a4d17ec6df45,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29d2f1cec1de583eff44b90e3ac2274d,0,0,0,0,0,0,0,40,0,27,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,33,0,0,0,0,0,0,0,0,0,6,43,0,46,0,0
caedc49ae2f639b7a717458f22a877d4,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
98d7e2d4d9eefdf3350bf4307f0f4324,0,13,0,0,0,0,0,0,17,0,0,0,0,0,21,19,0,0,0,17,0,18,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,3,1,0,0,0,0,37,0,0,0,0,10,0,1,0,30,7,11,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,0,14,2,0,0,0,0,2,0,7,0,0,0
dab8b17ca6369d27ffeb65de5d368f5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,66,0,0,0,0,78,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,156,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32f9a44789fcf4154796a95172d3e759,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,19,7,41,0,16,0,0,31,0,0,0,0,0,0,3,0,23,0,0,0,0,6,9,0,0,0,0,32,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
61d81a1b44e0573de38045e64f1e7b0b,0,1,11,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,106,0,0,0,0,8,0,0,0,0,0,0,15,0,3,0,0,0,0,0,5,0,0,0,0,19,14,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0
6cf3c5ac23e2ddd9505096c22750cdf3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,0,0,0,0,27,0,0,0,0,0,0,0,6,0,0,3,5,208,45,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,9,0,0,0,0,18,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
09e3d874b0f2ea07df10908ec8c5192a,14,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,52,53,0,0,0,0,0,0,0,0,0,0,0,44,0,5,4,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
c54e943e4332cb527bbd0309bffd41a7,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,5,7,0,0,0,0,0,10,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
9517913a5caddb39c6b23e894e24bd25,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,10,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad3f700c5632258c437f98b59f4dda55,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,22,6,0,16,0,9,25,0,0,0,0,0,0,0,0,0,0,33,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,98,0,0,0,0,14,0,0,0,0,0,1,0,0,0,40,0,0,0,0,3,0,0,0,0,0,1,0,7,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0
8d24f6a463d572bb2ec8d792393b8d64,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,78,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
d59e1798dc70734e8268698b3e9b6caa,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,18,7,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,20,0,0,0,0,0,0,2,0,7,0,12,0,8,0,0,0,7,0,0,0,0,5,0,0,24,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0
cae3225e3a632de34229a78ae2681bce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,32,0,0,0,0,40,0,11,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594f8cf7d989486c84198ea363dbd0bc,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09f1bf601b291264e1082f14340f07fd,0,0,0,0,0,0,23,0,0,0,0,0,29,0,0,0,0,0,0,0,19,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
2995a3949e7e047606742aed32e93858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
45c42ad3eabb7c36a5ef10907ae2aa80,7,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,30,0,0,0,0,0,0,95,0,0,0,0,10,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
42a8f3243afcaf781f581681b7abd5c4,1,1,7,0,0,0,0,0,0,0,0,0,9,0,11,49,0,0,0,0,6,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,19,0,0,0,0,14,0,17,0,13,0,0,0,0,0,17,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0
ea5ce3bee4b4b692bb8c50a2301cfd34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bc74fac7989e38d603ad69732904fc1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,27,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
8415068929068feab1419a5501dd18e8,0,0,0,0,0,0,0,0,0,0,0,0,118,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4edf48380352c822edfccd8e1fe8840f,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7baaf933d9d422f9c5e276b73a2287eb,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b60af86169b014b1b973381d3d242dd5,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,0,0,0,0,0,18,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,0,0,0,0,0,0,8,0,0,2,0,1,0,0,0,0,18,0,0,6,0,0,16,20,0,0,0,0
8bfd03c766488d2396ed378f0c067888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65890c9dda6e2e4215e5cc8cfddada3c,0,0,0,0,0,0,0,0,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,22,0,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485a2fd62e408886338759a375e5f6e7,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,55,0,0,0,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
