Feature_ID,Taxon
c52d12eb779a180e1b8ab422fc2bb395,D_0__Bacteria
bab252a05b8a97b8b7e6641b5f5f3c1c,D_0__Bacteria
15774627347f2024b8777b767f292a77,D_0__Bacteria
67be5c7982ade9b3d95297a2f7ac98fb,Unassigned
6fb3725313b94b589e6ffe1d94a6a8c2,D_0__Bacteria;D_1__Proteobacteria;D_2__pItb-vmat-80;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
546bd07747477dc35aa64ad838f9b884,D_0__Bacteria
b4f307472e3295eae4f67deb4f43bc3b,D_0__Bacteria
618a7559fb9223eea31200067d762e1e,D_0__Bacteria
0f2138f23a79e39f02f6c19cb30154a4,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Verrucomicrobiaceae;D_5__Haloferula;D_6__uncultured bacterium
7c147baf81665dbf0d261f9206c66d92,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Rhodopirellula;D_6__uncultured planctomycete
993e417a56e8f973e7f9ea20ee60d00f,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
44c0655d30162b73be3402ad674e3b45,Unassigned
a2d116a6e1465908b1d93ea92e1e2d26,D_0__Bacteria
9b0da1839be5236bb19627f0a9f660c6,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales
abd601cb68b0213ca01eb5a2e05a5f25,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Blastopirellula;D_6__uncultured bacterium
39538730357b2a58ff841e7c58449e10,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__NKB5;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
a06a4cba5b22e866d53c94b2778d0ba7,D_0__Bacteria
f793d618799355e39f025ae7241aaf08,D_0__Bacteria
39c0a206893d804e6db72403caa66469,D_0__Bacteria
c6499fd4aa48a4167488ec2694720813,D_0__Bacteria
3cf8aeb9718f780ed86388090d8aecb1,D_0__Bacteria
08185d02c51426e7837eb5759ab76494,D_0__Bacteria
a33461d0a017cc1f6d41aab866c491c5,D_0__Bacteria
0935e7418147eb24f680f5df49883b67,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Propionibacteriaceae;D_5__Propionibacterium;D_6__uncultured Propionibacterium sp.
11a77c416a1163e66fe85a4c1bccfcf5,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae;D_5__uncultured;D_6__uncultured bacterium
faa83a99a2256488f6cdc3358a5982d2,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae;D_5__Pseudahrensia;D_6__uncultured bacterium
804381409187dadc4f2ae90dc5396fef,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio;D_6__uncultured bacterium
3c299182d3ebf4734010e62ade48f612,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__DEV007;D_5__uncultured Verrucomicrobia bacterium;D_6__uncultured Verrucomicrobia bacterium
069491af020cdc56f25e028cbef2e155,D_0__Bacteria
8584111d76f2352aed5fbf2f157bec31,D_0__Bacteria
49be0dfa36f853f9ee3ce1ef8377754a,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Rubripirellula;D_6__uncultured bacterium
fff181fc4669e94092e540f7929cd221,D_0__Bacteria
2cdf95c2835b55815f293fcf4614a88a,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Photobacterium;D_6__uncultured bacterium
ee9ce306c0ce9f61e98a10395cb24c67,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria
8bfd03c766488d2396ed378f0c067888,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Vallitalea;D_6__uncultured bacterium
3089d5b1e3e6ff78427d72f6753ac620,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__DB1-14
3fe283cff30ea8f0c80708f3b3f9c99b,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
6aa3aff708218d36582ae5557839a5eb,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Halomonas
48670ecdb70f7a1133471f2791635b88,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria
6da1a957cc3fa3ba08da79ad9726711d,D_0__Bacteria
eba07d39a57ed072af916596538f7c35,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1
97cef6ae66d8a658cf5226c04d2e2892,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured bacterium
7733ddf2b327d27155613dd45f2c6381,D_0__Bacteria
13b88f956d6d6938399180eeeb9d6b76,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Order Incertae Sedis;D_4__Family Incertae Sedis;D_5__Marinicella;D_6__uncultured gamma proteobacterium
9d9c30427a20ee888f7840b8a4ab8f2d,D_0__Bacteria
8f49ab6d52cc54118159a3b0c29abd35,D_0__Bacteria
e32572fcc22380d047306e64591bee05,D_0__Bacteria
d89923891f2e1c49ccbda269d80bd04f,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas
e0706fe44b1cab957e92a23720647d6d,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;D_6__uncultured bacterium
c1d177afa0597ddbb19457e5c5ece84c,D_0__Bacteria
cef2eb23e97f581176ec7eba1c2a42d6,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria
4584caf4aaf5a009aa536673b3172e96,D_0__Bacteria
cd6eb284f4c4977a2d36d6ad4dce9af1,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales
95ace1384db9d1cd1ff798e3c60d545e,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Blastopirellula;D_6__uncultured bacterium
e0ee89aaa8321e94948b5d4416239073,D_0__Bacteria
691b8307ff7bbbe63990ba5026a6744c,D_0__Bacteria
f7d39573b075a0d6153a2d9390084615,D_0__Bacteria;D_1__Proteobacteria;D_2__Betaproteobacteria;D_3__Burkholderiales;D_4__Comamonadaceae;D_5__Pelomonas;D_6__uncultured bacterium
07ad71e4bff9712c7f6e21de2bfd6f00,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Rhodopirellula;D_6__uncultured planctomycete
ec81a17f16cb389e0bcd06c49438a027,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria;D_6__uncultured bacterium
dbe0f56fc14614098f4c7b3351107666,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Pir4 lineage
ef8eec113ef11c5aa28cb908f85f8d06,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria;D_6__uncultured bacterium
9e33037d5874d92fac3435683473ebc9,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Verrucomicrobiaceae;D_5__Haloferula;D_6__uncultured bacterium
c129f07d125c7d999ad0c727f2168386,D_0__Bacteria
5e4875117853ebed81efad8cf5df7feb,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Halanaerobiales;D_4__Halobacteroidaceae;D_5__uncultured;D_6__uncultured Clostridia bacterium
3e6ffbd586524d0d9fe63639900dc42d,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Mycobacteriaceae;D_5__Mycobacterium
1e539b73a62f7f499a6ff34d255b85e3,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__Fucus vesiculosus;D_6__Fucus vesiculosus
dd14ce39c899509f19d3ba62a8c0cec9,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
a710f4de05d8a99ef027b8eef28d2237,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio;D_6__uncultured bacterium
5c81b68868e0100184d9560ddd4bd3e5,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae;D_5__Cohaesibacter;D_6__uncultured alpha proteobacterium
80701a6f56fcc58d6c050bd3cb5348fc,D_0__Bacteria;D_1__Proteobacteria;D_2__Betaproteobacteria;D_3__Burkholderiales;D_4__Comamonadaceae;D_5__Pelomonas;D_6__uncultured bacterium
54507c55cb3fc72007246592ca2e2144,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium
b1d84173f076f94ae42f3aed3bcb3017,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Coxiellaceae;D_5__uncultured
eb1471911e68636cb0e999a3c6ec0fc8,D_0__Bacteria
7c1a9efa49fd600c508351b8ef92318a,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__P3OB-42;D_5__uncultured bacterium;D_6__uncultured bacterium
27b16001fd6454a4ddb54fc25c0e13d7,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Opitutae;D_3__Puniceicoccales;D_4__Puniceicoccaceae;D_5__uncultured
303eb686e6a75d566492b6c3bb5f1f40,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Pseudoalteromonadaceae;D_5__Pseudoalteromonas;D_6__uncultured bacterium
fdd7cdd49f3e0d5c4873c46e5c79caa6,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
6d1492eb831a3717edd1e28bce782591,D_0__Bacteria;D_1__Proteobacteria;D_2__TA18;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
e5c3123ff2312e5d57a3d3e27cdb0dcf,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;D_6__uncultured Rhodobacteraceae bacterium
27d5369ab3a73faa1bf8d648be178462,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Porticoccaceae;D_5__C1-B045;D_6__uncultured bacterium
5427985091e4d805c7176277163239fb,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae
82290a9382301e7479071d11c78cece8,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae;D_5__Cohaesibacter;D_6__uncultured alpha proteobacterium
6377d576d7285d7c0dd0418e7d1fb241,D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia;D_3__Cytophagales;D_4__Flammeovirgaceae
9796f04065e604422f66a7f411f32338,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Maribacter;D_6__uncultured bacterium
64368c0be0252400021f2123190b7bea,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Aquimarina;D_6__Aquimarina latercula
45997bd362907916b2d283a6d01f1857,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfuromonadales;D_4__Geobacteraceae;D_5__Geobacter;D_6__uncultured delta proteobacterium
d296cb2c311274b98a6565a3a07b0f49,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
2abf6035f439768073a80b71969a6597,D_0__Bacteria
f4ed4cbd059cf9b4daf44e1c732bd171,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae;D_5__uncultured;D_6__uncultured bacterium
2dfe476c018280e0265c69d0d98841d6,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured bacterium
c1acebcf9ef4ad9a287ba25c83f6b76e,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria;D_6__uncultured bacterium
37392da0dc2ef2b43dd289bb20b3e501,D_0__Bacteria
fb1fb1f9f72b7e0384e9b5ba48ebc434,D_0__Bacteria
28e76c73aecb00e810c11941e38fdfc8,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
029576d738e15ca12024fb39ebf3f1cb,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 4;D_5__Clostridium sensu stricto;D_6__uncultured bacterium
22b341b063a6ff7d91cb62e62d504356,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__uncultured
4b6afe16dcf680a230f95434c917c3b3,Unassigned
4d2b4a88628a5b3e70590d8173953dda,D_0__Bacteria
c886020c16737f811709459d0739dcd8,D_0__Bacteria
dc9142cf7dced13048445e089ca3bbf2,D_0__Bacteria
6ca33aeb8d0c51f49c8efbf16846b5b0,D_0__Bacteria;D_1__Proteobacteria;D_2__AEGEAN-245;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
c3261b4d77f889d0038e1832586f40d3,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Aureicoccus;D_6__uncultured bacterium
c4f6656e6c0026570a4da1e40340452d,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
ddcd3b3a1492cac6115a6bc675e6614c,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Blastopirellula;D_6__uncultured bacterium
31a1d06b4f2aa62357bdd45ec0c17fba,D_0__Bacteria
3c5bfb49a489d63dc291bf85995324c4,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__Haliea
5cc1ee5187afe88069b4d2eae56d7359,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Filomicrobium;D_6__uncultured bacterium
befad1cbdfc7d4d82f2ea3ff910a6405,D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;D_6__uncultured Staphylococcus sp.
d6ea1019851fdac7265dd96dcf63ee62,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Winogradskyella;D_6__uncultured bacterium
69d9d597a30f57b2825833b31cb5244a,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
d18ded4390997dab6156875727b02d32,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae;D_5__Pseudahrensia;D_6__uncultured bacterium
e728892df69f0736468a143190a0bc53,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Planctomyces;D_6__uncultured Planctomyces sp.
e9efe1e5525256a510aee07379163450,D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia;D_3__Cytophagales;D_4__Flammeovirgaceae;D_5__Reichenbachiella;D_6__uncultured bacterium
705f008377fa4f3f7715fe7ed33bce4a,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Planctomyces;D_6__uncultured bacterium
46c0cad3d37ff18fe4e6d5c6ee77d85a,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Halomonas;D_6__uncultured Halomonas sp.
836fb15df72b79093525973d6a609f21,D_0__Bacteria;D_1__Proteobacteria;D_2__Proteobacteria Incertae Sedis;D_3__Unknown Order;D_4__Unknown Family;D_5__Candidatus Thiobios;D_6__uncultured gamma proteobacterium
e985c6c75c238b614bdc3df1ecd2e942,D_0__Bacteria
7f0aa0d677b1a27e2e6eff5c0727e070,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__DB1-14
c8d4e8acce258e9818dd00a9085f132b,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae
e143959fd964e3ee6c9d2b779ede53ac,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__DB1-14;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
cb74d7a0a8db0d4ea018ac77b3296fe5,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Planctomyces;D_6__uncultured bacterium
adaf250e52b0c39e23097638cb68abe5,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
e8ef9fb56751f0f05ea012055817eccd,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria
6d2389f2f591aeee2737024ea082e3a6,D_0__Bacteria;D_1__Parcubacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
208932561ac59a15db05bf5b4a6a2da5,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__uncultured
114c33f485103d8ad566847f6b97be2b,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Verrucomicrobiaceae;D_5__Roseibacillus;D_6__uncultured bacterium
86cbeec98cb5cc3c8a2b674c689f3700,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter
2db76d8a7d52c4bf7abbc05dc6ff33cc,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__NKB5;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
04f4148f36797a68561b9e260aaaf217,D_0__Bacteria
0ac253872040664d0fd72e7c8f8c4f7f,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Rhodopirellula;D_6__uncultured planctomycete
88f694fdd95adee6660f61158307d3e9,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;D_6__uncultured bacterium
69780ae3aa30bb99c53b9fe2449f3b81,D_0__Bacteria
3131cc43860517d46e84c1375a4a6480,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
23d75afb35adf85ed5286fcaa9f71d01,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__uncultured;D_6__uncultured Chloroflexi bacterium
3a78d63055f23221a36996a97f118851,D_0__Bacteria
96f7fa477f2efc6ea600ed61fccd094a,D_0__Bacteria
ece6e9154c30d45a95afb752a629daf4,D_0__Bacteria;D_1__Proteobacteria;D_2__TA18;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
bd839b6c0b71f82ff13c24457f7b6248,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Amylibacter;D_6__uncultured marine bacterium
22d4f918610851d52dfe81fe802aa68e,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae
14bd00c9ffdc168e1546c23136f70c3a,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Rubripirellula;D_6__uncultured bacterium
0a594a0c2f76cd60669859455fe2ef02,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
ff5ba6f7da74be317aef7f8f6ad80d93,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Bythopirellula;D_6__uncultured bacterium
09a82d1dd7f179fc1b1f84ac0a6a2544,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Rubritalea;D_6__uncultured bacterium
6882ee86b7fbea1349359ecda2ef2463,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadales Incertae Sedis;D_5__Acidibacter;D_6__uncultured gamma proteobacterium
667221a3ebc5d42ac96322b86fa421ad,D_0__Bacteria
0ca65ab7c871d72bfab5b59614414c4c,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured
3c9841eadf2eb5a7395ba5996519f23e,D_0__Bacteria;D_1__Proteobacteria
8cc9a22e994711b6cbb1e21f3118640a,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured
afaaa61bbd123338cacfdb736b311557,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KI89A clade;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium
e9894f7a2dd6742460f035bd5dfa3335,D_0__Bacteria
bc45046121cb8b36422c87e30fa5f50b,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria
a06a36c092b139c91c6f8512355740e2,D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Entomoplasmatales;D_4__type III
0288360417d061f5ed21796249935d1b,D_0__Bacteria;D_1__Bacteroidetes;D_2__Sphingobacteriia;D_3__Sphingobacteriales;D_4__Saprospiraceae;D_5__Lewinella;D_6__uncultured bacterium
3f2cebb5dccf8155ff9d6fee36a61b61,D_0__Bacteria
6b6e4d34f48d26cb6cbca38fc7fb472a,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XII;D_5__Fusibacter;D_6__uncultured bacterium
d0b7aed44b597fb2de8e07d8abf9eff5,D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium
507546e77d839efbcc7943957131b362,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae;D_5__uncultured;D_6__uncultured bacterium
3ac26bce128e0c9472e365cc2c6f2a4a,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
5c3600a01ef0b84ba90f9d17206d2513,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Legionellaceae;D_5__uncultured;D_6__uncultured bacterium
c82870fee1c6819b1ad84e2a501acf77,D_0__Bacteria
a60f669e1aa7761a7897b79317b3c753,D_0__Bacteria
efafb35d2256e0e0780ba8d40ef6011b,D_0__Bacteria
1a377e313dc33810f06e949f2286c2bf,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
33ee59269668e9980b84356ec4a1e11c,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Planctomyces;D_6__uncultured bacterium
0b47ec0354656bff363bf4e327c28e1e,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae;D_5__Rubripirellula;D_6__uncultured planctomycete
7560ddc72b7c5f2497c9ae3e7990e222,D_0__Bacteria
338845fbb9b21a8e61a51e948b46c9c4,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Phyllobacteriaceae;D_5__Mesorhizobium;D_6__uncultured bacterium
35109263b2efca9d89fb921d7279e7bd,D_0__Bacteria
a8c7c673cff8203c0bc76a4ca37161ef,D_0__Bacteria
6eec1505e18b643ca7b921ca60310e02,D_0__Bacteria
be0a5d2a4cc58162b84ca453554359ca,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Vallitalea;D_6__uncultured bacterium
72e40e8880c45c3d0bc903e4d4f3014e,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Hahellaceae;D_5__Endozoicomonas;D_6__uncultured bacterium
113c18f925a4ea06fb292585385a8d1c,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Planctomycetaceae
